mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
1	0	0	0	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	0				
1	0	0	0	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	1				
2	1	1	1	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	2				
2	1	2	2	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	3				
2	1	3	3	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	4				
2	1	4	4	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	5				
2	1	1	1	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	6				
2	1	2	2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#		
2	1	2	2	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	7				
2	1	3	3	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	8				
2	1	4	4	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	9				
3	2	5	5	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	10				
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	11				
3	2	5	5	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	12				
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	13				
4	3	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	14				
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	15				
4	3	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	16				
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	17				
4	3	9	9	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6\		
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	18				
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	19				
4	3	11	11	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6\		
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	20				
4	3	12	12	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5		
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	21				
5	4	13	13	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	22				0
5	4	29/2	29/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	23				
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	24				
5	4	13	13	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#		
5	4	13	13	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	25				
5	4	15	15	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	#		
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	26				
6	5	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	27				
6	5	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	28				
7	6	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	29				
7	6	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	30				
7	6	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	31				
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	32				
7	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	33				
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	34				
7	6	19	19	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	35				
