mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	33			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	34			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	35			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	36			
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	37			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	38			
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	39			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	40			
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	41			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	42			
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	43			
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	b
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	44			
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	45			
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#	
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	46			
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1	1	1	47			
9	9	32	32	4.0	0	0	Chord	4/4	2	1	1	1	1	48			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	49			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	50			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	51			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	52			
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	53			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	54			
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	55			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	56			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	57			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	58			
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	59			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	60			
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	61			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	62			
12	12	44	44	4.0	0	0	Chord	4/4	1	1	1	1	1	63			
12	12	44	44	4.0	0	0	Chord	4/4	2	1	1	1	1	64			
