mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	35				
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	36				
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	37				
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	38				
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	7		
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	39				
6	6	45/2	45/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	_		
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	40				
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	41				
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	42				
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	43				
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	44				
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	45				
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	46				
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	47				
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	48				
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	3	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	49				
8	8	28	28	4.0	0	0	Chord	4/4	1	1	1	1	1	50				
8	8	28	28	4.0	0	0	Chord	4/4	2	1	1	1	1	51				
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	52				
9	9	34	34	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	53				
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	54				
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	55				
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5		
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	56				
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	57				
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	2		
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	58				
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	59				
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	60				
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	61				
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	62				
10	10	39	39	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	63				
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	64				
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	65				
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	3		
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	66				
10	10	75/2	75/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	2		
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	67				
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	68				
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	69				
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	70				
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	71				
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	2		
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	72				
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	73				
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	74				
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	75				
12	12	47	47	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	76				
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	77				
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	78				
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	79				
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	80				
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	81				
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6		
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	82				
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	83				
13	13	49	49	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	84				
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	85				
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	86				
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	87				
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	5	4	2
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	88				
13	13	99/2	99/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	_	3	1
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	#		
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	89				
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	90				
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	91				
14	14	55	55	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	92				
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	93				
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	94				
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	95				
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6	4	
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	96				
14	14	111/2	111/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	5	3	
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	97				
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	98				
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	99				
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	100				
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	101				
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	102				
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	103				
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	104				
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	105				
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	106				
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	107				
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	108				
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	109				
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	110				
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	111				
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	112				
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5		
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	113				
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	114				
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	#		
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	115				
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	116				
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	117				
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	118				
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	119				
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5	
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	120				
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#		
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	121				
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	122				
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	123				
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	124				
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	125				
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	126				
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	127				
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5		
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	128				
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	129				
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	130				
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	131				
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	2		
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	132				
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	133				
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	134				
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	135				
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	136				
21	21	80	80	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	137				
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	138				
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	139				
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	140				
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	141				
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	142				
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	143				
22	22	84	84	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5	
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	144				
22	22	85	85	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8		
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	145				
22	22	171/2	171/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	3		
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	146				
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	147				
23	23	90	90	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	148				
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	149				
23	23	89	89	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	150				
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	151				
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	152				
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	153				
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	154				
24	24	94	94	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	155				
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	156				
24	24	92	92	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5		
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	157				
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	158				
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	159				
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	160				
25	25	96	96	4.0	0	0	Chord	4/4	1	1	1	1	1	161				
25	25	96	96	4.0	0	0	Chord	4/4	2	1	1	1	1	162				
