mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5h	#
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	63			
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	#	
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	64			
9	9	71/2	71/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	_	
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	65			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66			
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	67			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	68			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	69			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	70			
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	71			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	6	4
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	72			
10	10	75/2	75/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	6h	5
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	73			
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	74			
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5h	#
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	75			
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	76			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	77			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	78			
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	None	
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	79			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	80			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	81			
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	82			
12	12	45	45	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	83			
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	84			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	85			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	86			
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5	
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	87			
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	88			
12	12	91/2	91/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	6	5
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	89			
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	90			
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	#
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	91			
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1	1	1	92			
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1	1	1	93			
