mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	66			
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	68			
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	69			
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	70			
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	71			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	72			
11	11	42	42	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	73			
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	74			
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	75			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	76			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	77			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	78			
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	79			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	80			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	81			
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	82			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	83			
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	84			
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	85			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	86			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	87			
13	13	51	51	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	88			
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	89			
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5	
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	90			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	91			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	92			
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	93			
13	13	103/2	103/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6	
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	94			
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	95			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	96			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	97			
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	98			
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	3
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	99			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	100			
