mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	5
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	32			
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	33			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	34			
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	35			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	36			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	37			
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	38			
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	39			
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	40			
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	41			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	42			
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	43			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	44			
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	45			
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	2	
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	46			
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	47			
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	48			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	49			
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	50			
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	51			
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	#	
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	52			
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	53			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	54			
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	55			
9	9	71/2	71/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	56			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	57			
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	58			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	59			
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	60			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	61			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	62			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	63			
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	h	
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	64			
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	65			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	66			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	67			
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	68			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	69			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	70			
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	71			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	#
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	72			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	73			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	74			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	75			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	76			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	77			
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	6	
13	13	50	50	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	78			
13	13	101/2	101/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	5	
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	79			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	80			
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	81			
14	14	53	53	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	82			
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	83			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	84			
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	4	
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	85			
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	3	
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	86			
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	87			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	88			
15	15	56	56	4.0	0	0	Chord	4/4	1	1	1	1	1	89			
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0				1	#	
15	15	56	56	4.0	0	0	Chord	4/4	2	1	1	1	1	90			
