mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
6	6	20	20	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	32				
6	6	21	21	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	6		
6	6	21	21	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	33				
6	6	22	22	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	4	3	
6	6	22	22	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	34				
7	7	23	23	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	35				
7	7	25	25	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	36				
7	7	23	23	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	37				
7	7	25	25	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6		
7	7	25	25	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	38				
8	8	26	26	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	39				
8	8	27	27	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	40				
8	8	28	28	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	41				
8	8	26	26	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	42				
8	8	27	27	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	8	6	
8	8	27	27	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	43				
8	8	28	28	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	7	5	
8	8	28	28	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	44				
9	9	29	29	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	45				
9	9	29	29	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	46				
10	10	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	47				
10	10	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	48				
10	10	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	49				1
10	10	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	50				
10	10	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
10	10	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	51				
10	10	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	52				
10	10	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
10	10	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	53				
11	11	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	54				2
11	11	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	55				
11	11	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	56				
11	11	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
11	11	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	57				
11	11	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	3	
11	11	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	58				
11	11	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	59				
