mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	32			
6	6	22	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	33			
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	34			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	35			
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	36			
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	37			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	38			
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	39			
7	7	25	25	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	40			
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	41			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	42			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	43			
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5\	#
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	44			
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	45			
7	7	51/2	51/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	5\	#
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	46			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	47			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	48			
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	49			
8	8	31	31	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	50			
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	51			
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	52			
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	53			
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	54			
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	55			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	56			
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	57			
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	58			
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	59			
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	60			
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	61			
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	62			
9	9	71/2	71/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6	
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	63			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	64			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	65			
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	66			
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	#
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	68			
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	69			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70			
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	71			
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	72			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	73			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	74			
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	75			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	76			
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	77			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	78			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	79			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	80			
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	81			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	82			
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	83			
12	12	93/2	93/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	5	
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	84			
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	9	
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	85			
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	8	
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	86			
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1	1	1	87			
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1	#	
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1	1	1	88			
