mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	28			
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	29			
4	4	14	14	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	6	
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	30			
4	4	29/2	29/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	#	
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	31			
4	4	15	15	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6	
4	4	15	15	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	32			
4	4	31/2	31/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	5	
4	4	31/2	31/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	33			
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	34			
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	35			
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	36			
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	37			
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	38			
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	39			
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5	
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	40			
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	41			
6	6	20	20	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	42			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	43			
6	6	20	20	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	44			
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5h	
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	45			
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	46			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	47			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	48			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	49			
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	3	
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	50			
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	51			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	#
8	8	28	28	4.0	0	0	Chord	4/4	1	1	1	1	1	52			
8	8	28	28	4.0	0	0	Chord	4/4	2	1	1	1	1	53			
