mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	33			
5	5	18	18	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	34			
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	35			
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	36			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	37			
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	38			
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	39			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	40			
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	41			
7	7	25	25	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	42			
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	43			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	44			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	45			
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	46			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	47			
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	48			
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	49			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	50			
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	51			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	52			
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	53			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	54			
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	55			
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	56			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	57			
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	58			
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	59			
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	60			
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	61			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	62			
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	63			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	64			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	65			
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	66			
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	68			
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	69			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	71			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	72			
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	73			
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	74			
11	11	85/2	85/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	_	
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	75			
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	76			
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	77			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	78			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	79			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	80			
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	81			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	82			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	83			
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	#
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	84			
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	85			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	86			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	87			
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	88			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	89			
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	2	
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	90			
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	91			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	92			
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	93			
14	14	55	55	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	94			
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	95			
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	96			
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\	
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	97			
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	98			
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6	4
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	99			
14	14	111/2	111/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	5	3
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	100			
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	101			
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	102			
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	103			
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	104			
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6	
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	105			
15	15	119/2	119/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	_	
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	106			
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	107			
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	108			
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	109			
16	16	63	63	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	110			
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	111			
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	#	
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	112			
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	113			
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	114			
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6	4
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	115			
16	16	127/2	127/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	5	#
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	116			
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	117			
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	118			
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	119			
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	120			
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	121			
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	122			
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	123			
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	124			
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	125			
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	126			
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	127			
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	128			
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	129			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	130			
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	131			
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7	
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	132			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	133			
