mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	31			
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	32			
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	33			
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	34			
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	35			
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	36			
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	#
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	37			
6	6	20	20	4.0	0	0	Chord	4/4	1	1	1	1	1	38			
6	6	20	20	4.0	0	0	Chord	4/4	2	1	1	1	1	39			
7	7	25	25	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	40			
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	41			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	42			
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	43			
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	44			
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	45			
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	46			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	47			
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	48			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	49			
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	50			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	51			
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	52			
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	53			
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	54			
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	55			
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	56			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	57			
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#	
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	58			
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#	
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	59			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	60			
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	61			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	62			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	63			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	64			
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	65			
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	6	4
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	66			
10	10	75/2	75/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	5	#
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	67			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	68			
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	69			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	71			
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	72			
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	#
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	73			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	74			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	75			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	76			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	77			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	78			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	79			
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	4\	3
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	80			
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	81			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	82			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	83			
13	13	51	51	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	84			
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	85			
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	86			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	87			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	88			
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	89			
13	13	103/2	103/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6\	5
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	90			
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	91			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	92			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	93			
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	94			
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5\	h
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	95			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	96			
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	97			
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	98			
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	99			
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	100			
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	101			
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6\	
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	102			
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	103			
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	104			
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	105			
16	16	63	63	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	106			
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	107			
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	108			
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	109			
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6\	
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	110			
16	16	63	63	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	111			
16	16	127/2	127/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6\	5
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	112			
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	113			
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	114			
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	115			
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	116			
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5\	#
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	117			
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	118			
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	119			
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	120			
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	121			
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5h	
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	122			
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	123			
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	124			
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	125			
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	126			
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	127			
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	128			
19	19	72	72	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	129			
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	130			
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	131			
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	#
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	132			
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	133			
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	134			
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	135			
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	136			
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	137			
21	21	81	81	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	138			
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	139			
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	140			
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	141			
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	142			
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	3	
21	21	81	81	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	143			
21	21	163/2	163/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	3	
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	144			
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	145			
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	146			
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	147			
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	148			
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	149			
22	22	84	84	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	150			
22	22	85	85	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	3
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	151			
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	152			
